,avg,each,epochs,fold,h1,h2,nModels
1450,0.601819858805704,0.710163427863751,230,0,60,100,18
1451,0.600532573005497,0.7127871373297164,240,0,60,100,18
1452,0.6019805889238655,0.7193183975946623,250,0,60,100,18
1453,0.603526038459053,0.7301580195534044,260,0,60,100,18
1454,0.6048634184406461,0.7351696309824449,270,0,60,100,18
1455,0.6036936653742694,0.7475747099951626,280,0,60,100,18
1456,0.6031848563226654,0.7576392161782126,290,0,60,100,18
1457,0.6065798997802193,0.7693107433758912,300,0,60,100,18
1458,0.6071287839401617,0.7605578006822551,310,0,60,100,18
1459,0.6074873577082237,0.7751090883657819,320,0,60,100,18
1460,0.6094068280100292,0.7798761094241033,330,0,60,100,18
1461,0.610769946101439,0.7784965250862392,340,0,60,100,18
1462,0.6121357887006957,0.7942249844400967,350,0,60,100,18
1463,0.612323782565505,0.7997974356267743,360,0,60,100,18
1464,0.6163995175661247,0.8177727648997443,370,0,60,100,18
1465,0.6154910947526543,0.8077746406214199,380,0,60,100,18
1466,0.618404763918487,0.8296737244863223,390,0,60,100,18
1467,0.6206823287605231,0.8321625637099315,400,0,60,100,18
1468,0.620517988816279,0.8527579933961096,410,0,60,100,18
1469,0.6227186644642931,0.8467436244695887,420,0,60,100,18
1470,1.1316238242309056,1.1475220182250812,10,0,70,90,18
1471,0.9426569037151451,0.9634438664899684,20,0,70,90,18
1472,0.8622440703515821,0.8830737059048742,30,0,70,90,18
1473,0.8107109521178528,0.8335264166857949,40,0,70,90,18
1474,0.7716522895432557,0.7921118964032023,50,0,70,90,18
1475,0.7393439499208236,0.7625466171986868,60,0,70,90,18
1476,0.7137582262675838,0.7391489289900689,70,0,70,90,18
1477,0.6921387198210641,0.717977454985452,80,0,70,90,18
1478,0.6741794061406218,0.7077615533750383,90,0,70,90,18
1479,0.6594805410699793,0.6937513968505558,100,0,70,90,18
1480,0.6468797607789882,0.684745117332868,110,0,70,90,18
1481,0.6370961449311822,0.6842573645162917,120,0,70,90,18
1482,0.6296276463896983,0.671064134661129,130,0,70,90,18
1483,0.6229036039765046,0.672392816605722,140,0,70,90,18
1484,0.6178612295294906,0.6701355107288797,150,0,70,90,18
1485,0.6134728505046719,0.6734457390472319,160,0,70,90,18
1486,0.6115203224982708,0.6901013428409588,170,0,70,90,18
1487,0.6084165324096924,0.6817830916286545,180,0,70,90,18
1488,0.6062589297741169,0.6822978754568522,190,0,70,90,18
1489,0.6027436776460438,0.681195318895961,200,0,70,90,18
1490,0.6033421692900299,0.6860284036279801,210,0,70,90,18
1491,0.6030462017480165,0.6922063331710325,220,0,70,90,18
1492,0.6029011594615652,0.7144179883744598,230,0,70,90,18
1493,0.6035203508305027,0.7097795242284899,240,0,70,90,18
1494,0.6050671073595962,0.7199377304320379,250,0,70,90,18
1495,0.6039888559366579,0.7305213002569114,260,0,70,90,18
1496,0.6051147224710907,0.7333834934546867,270,0,70,90,18
1497,0.606963740394025,0.7511723386953816,280,0,70,90,18
1498,0.6088827062911178,0.7913637824673637,290,0,70,90,18
1499,0.6108758719245733,0.7511405905362644,300,0,70,90,18
1500,0.6107967211467297,0.7665622799482557,310,0,70,90,18
1501,0.6132880508270826,0.7812974487843609,320,0,70,90,18
1502,0.6143256107509926,0.7721077399453933,330,0,70,90,18
1503,0.6161934497547905,0.783562962296545,340,0,70,90,18
1504,0.6172874616122946,0.7999232831561434,350,0,70,90,18
1505,0.620129848042907,0.7997552375230977,360,0,70,90,18
1506,0.6203149201574284,0.8258267360242112,370,0,70,90,18
1507,0.622944738988855,0.8311605464402214,380,0,70,90,18
1508,0.6220761958442634,0.8470797971665536,390,0,70,90,18
1509,0.6256391283024548,0.8488074572935191,400,0,70,90,18
1510,0.6275970099289102,0.8494973877609452,410,0,70,90,18
1511,0.6283382031903639,0.8467926314770104,420,0,70,90,18
1512,1.1468403720802203,1.1544768193675643,10,0,60,100,19
1513,0.9508920544335842,0.9721321664017706,20,0,60,100,19
1514,0.867456471062099,0.8866992122370884,30,0,60,100,19
1515,0.8149841385222911,0.8324851435288383,40,0,60,100,19
1516,0.7752769953851681,0.798785653016979,50,0,60,100,19
1517,0.7437290332568947,0.7675832840922968,60,0,60,100,19
1518,0.7175260177644492,0.7449911780287136,70,0,60,100,19
1519,0.6959228907750453,0.7234981923282376,80,0,60,100,19
1520,0.6780120932108088,0.7103471999638364,90,0,60,100,19
1521,0.662382488324816,0.6949747793094025,100,0,60,100,19
1522,0.6503008892441743,0.687513361267116,110,0,60,100,19
1523,0.6401295802059674,0.682093812384646,120,0,60,100,19
1524,0.6312680028049493,0.6751743688391408,130,0,60,100,19
1525,0.6248089673075695,0.6707692064593922,140,0,60,100,19
1526,0.6182714119072006,0.6684232860922728,150,0,60,100,19
1527,0.6135861103065124,0.6730993613258031,160,0,60,100,19
1528,0.6115350904857535,0.6834799672718083,170,0,60,100,19
1529,0.609518388970071,0.7012377232102416,180,0,60,100,19
1530,0.6049707519295112,0.6828097987141968,190,0,60,100,19
1531,0.6024506611169812,0.6811961108932055,200,0,60,100,19
1532,0.6014290410417048,0.6960817759872779,210,0,60,100,19
1533,0.6010609934547588,0.7071750998539443,220,0,60,100,19
1534,0.6012421399140243,0.6986411839965148,230,0,60,100,19
1535,0.6002719792318937,0.7088845120979416,240,0,60,100,19
1536,0.6016417336153066,0.726634395820976,250,0,60,100,19
1537,0.6030544373474087,0.7172032715701107,260,0,60,100,19
1538,0.6047597208383612,0.7514447007976824,270,0,60,100,19
1539,0.6032180729656058,0.7496523142383699,280,0,60,100,19
1540,0.6029279137030036,0.7596974465746437,290,0,60,100,19
1541,0.6060707488461162,0.7545274555139156,300,0,60,100,19
1542,0.6067608490031489,0.7606494652658383,310,0,60,100,19
1543,0.6067826206548284,0.7650466829534869,320,0,60,100,19
1544,0.6089107856787659,0.7738658639690851,330,0,60,100,19
1545,0.6102757857420068,0.7937188238211332,340,0,60,100,19
1546,0.6112237902104557,0.7959286318277794,350,0,60,100,19
1547,0.6119941937517166,0.8098523074799744,360,0,60,100,19
1548,0.6159883319965785,0.8214373070110818,370,0,60,100,19
1549,0.6149504786427424,0.8212727464870511,380,0,60,100,19
1550,0.6180790876038701,0.8292444766088123,390,0,60,100,19
1551,0.6197244168390725,0.8248288933586002,400,0,60,100,19
1552,0.6200187173937723,0.8383634735660402,410,0,60,100,19
1553,0.6219942074120699,0.8469116505058052,420,0,60,100,19
1554,1.1318433741488272,1.1648283933112875,10,0,70,90,19
1555,0.9425701680520062,0.9650967237918752,20,0,70,90,19
1556,0.8620826734289695,0.883872228854488,30,0,70,90,19
1557,0.8105815295075289,0.8342688621427456,40,0,70,90,19
1558,0.7714350926231591,0.7943071951597621,50,0,70,90,19
1559,0.7391292239666785,0.7645951711352724,60,0,70,90,19
1560,0.7135659967894445,0.7420321087719284,70,0,70,90,19
1561,0.6919465383412314,0.724669504695376,80,0,70,90,19
1562,0.673992862148858,0.7079894909789279,90,0,70,90,19
1563,0.6592430277892183,0.6980901677498895,100,0,70,90,19
1564,0.6467044222667588,0.6868822958249161,110,0,70,90,19
1565,0.6368343286827646,0.6858704197758207,120,0,70,90,19
1566,0.629269668760153,0.6766890550421052,130,0,70,90,19
1567,0.622708352332973,0.6738870668700984,140,0,70,90,19
1568,0.6175129740166243,0.6716738101084592,150,0,70,90,19
1569,0.6131655877836838,0.6717993520718207,160,0,70,90,19
1570,0.6110838741417505,0.6754699248497408,170,0,70,90,19
1571,0.6079677553598442,0.6871739336839336,180,0,70,90,19
1572,0.605703224288834,0.691573092273542,190,0,70,90,19
1573,0.6023329019245943,0.6868263121777397,200,0,70,90,19
1574,0.6027851695990661,0.6959139465601256,210,0,70,90,19
1575,0.6025961674903492,0.695127143484002,220,0,70,90,19
1576,0.6024625598732375,0.7026452919318656,230,0,70,90,19
1577,0.6030664543984403,0.7196777202201234,240,0,70,90,19
1578,0.6042613233322165,0.7192998881601967,250,0,70,90,19
1579,0.6034053011099637,0.7184173374233197,260,0,70,90,19
1580,0.6050215734169191,0.7433597092107191,270,0,70,90,19
1581,0.6064235919428217,0.7290176177736937,280,0,70,90,19
1582,0.6083798431515423,0.7704589548676805,290,0,70,90,19
1583,0.610098438395801,0.7638887818022566,300,0,70,90,19
1584,0.6104571637964976,0.7634271347764212,310,0,70,90,19
1585,0.6129402388931493,0.7705065278376539,320,0,70,90,19
1586,0.6137915921860831,0.7774317445431829,330,0,70,90,19
1587,0.6154029630137032,0.7945781585387504,340,0,70,90,19
1588,0.6166744040538709,0.8133115386808355,350,0,70,90,19
1589,0.6193931411823203,0.8035679418743755,360,0,70,90,19
1590,0.6197957998346173,0.8174712112059103,370,0,70,90,19
1591,0.6225264431079744,0.8309956584228612,380,0,70,90,19
1592,0.6218170637153846,0.8336283537606547,390,0,70,90,19
1593,0.6245653150748985,0.851351791685018,400,0,70,90,19
1594,0.6272219202442982,0.8491482024033826,410,0,70,90,19
1595,0.6278049144624894,0.8524002518153665,420,0,70,90,19
1596,1.1461261719792692,1.1580189875011497,10,0,60,100,20
1597,0.9505462247534854,0.9687963120742097,20,0,60,100,20
1598,0.8670396922537096,0.884306844602546,30,0,60,100,20
1599,0.8146624795874167,0.8353933629361757,40,0,60,100,20
1600,0.7750189315796449,0.7983096698678412,50,0,60,100,20
1601,0.7434936513706563,0.7676925164896505,60,0,60,100,20
1602,0.7172896950220196,0.7422313604102052,70,0,60,100,20
1603,0.6955476206986884,0.7240105944833813,80,0,60,100,20
1604,0.6776649577075596,0.7066902244205606,90,0,60,100,20
1605,0.6620665183755026,0.696242371421133,100,0,60,100,20
1606,0.6499890134253187,0.687593900266592,110,0,60,100,20
1607,0.6397717903291154,0.6826645759701561,120,0,60,100,20
1608,0.630964543980084,0.6756026286370463,130,0,60,100,20
1609,0.6243770772672869,0.6762019381982672,140,0,60,100,20
1610,0.6177892169148385,0.6869552400434288,150,0,60,100,20
1611,0.613269259759012,0.6829734185704092,160,0,60,100,20
1612,0.6113871099454161,0.6947250619702661,170,0,60,100,20
1613,0.6091549876821042,0.6783654097571263,180,0,60,100,20
1614,0.6047602569330524,0.6826595944135453,190,0,60,100,20
1615,0.6023738695960963,0.691943188555114,200,0,60,100,20
1616,0.6012257332868992,0.6959479601920044,210,0,60,100,20
1617,0.6006805778088069,0.6921324958343257,220,0,60,100,20
1618,0.6005046638148531,0.707511688778766,230,0,60,100,20
1619,0.5998879445299914,0.71419109784379,240,0,60,100,20
1620,0.601111713760085,0.7167896087340202,250,0,60,100,20
1621,0.6027646912904185,0.740675613669558,260,0,60,100,20
1622,0.6042447926453478,0.728623314190961,270,0,60,100,20
1623,0.6026487326132732,0.7415543621625761,280,0,60,100,20
1624,0.6025893158430674,0.7491000789077805,290,0,60,100,20
1625,0.6055220776558339,0.755749895549289,300,0,60,100,20
1626,0.6062323866012054,0.7529488846219585,310,0,60,100,20
1627,0.6062994517797274,0.7674167278716246,320,0,60,100,20
1628,0.6083995517947839,0.7713062242991306,330,0,60,100,20
1629,0.6097456320866576,0.7872754750437599,340,0,60,100,20
1630,0.6105425080719742,0.7857899477782122,350,0,60,100,20
1631,0.6114188264027185,0.8025518357140147,360,0,60,100,20
1632,0.6153535163941595,0.812975756105212,370,0,60,100,20
1633,0.6142373568095891,0.8146343847911813,380,0,60,100,20
1634,0.6173596696944816,0.8185171820173958,390,0,60,100,20
1635,0.6185344902568286,0.8407555530776594,400,0,60,100,20
1636,0.619347018449646,0.8259770177268605,410,0,60,100,20
1637,0.6213910147705628,0.844199615199168,420,0,60,100,20
1638,1.1321944192167093,1.1642008269494561,10,0,70,90,20
1639,0.9426672278781458,0.9699313795742615,20,0,70,90,20
1640,0.8619742413822389,0.884454876933261,30,0,70,90,20
1641,0.8103480087066135,0.8321080530918307,40,0,70,90,20
1642,0.7710832678040016,0.7925886272289323,50,0,70,90,20
1643,0.7388304904436886,0.7659628686337799,60,0,70,90,20
1644,0.7133328286460578,0.7433671499247485,70,0,70,90,20
1645,0.6916061707371195,0.7207184035904938,80,0,70,90,20
1646,0.6737792462239215,0.7092065656446834,90,0,70,90,20
1647,0.658925415713562,0.6937706519627367,100,0,70,90,20
1648,0.6465202390352258,0.6875961319439815,110,0,70,90,20
1649,0.636599961400383,0.681368528327775,120,0,70,90,20
1650,0.6290864166453086,0.6776326632404355,130,0,70,90,20
1651,0.622297415526408,0.6773593660200623,140,0,70,90,20
1652,0.6173241603152783,0.6823117023785077,150,0,70,90,20
1653,0.6128723940759998,0.6771017644266863,160,0,70,90,20
1654,0.6106168002081266,0.6777949505040782,170,0,70,90,20
1655,0.6073500576102547,0.6792527560372573,180,0,70,90,20
1656,0.6049732617424212,0.6995432896348063,190,0,70,90,20
1657,0.6020259261354258,0.6932358908499896,200,0,70,90,20
1658,0.6019800828621332,0.6978586633427929,210,0,70,90,20
1659,0.6021825297600817,0.7140570000900524,220,0,70,90,20
1660,0.6021777565452313,0.7100443072252456,230,0,70,90,20
1661,0.6027463791413006,0.7129554186847609,240,0,70,90,20
1662,0.6035908820875585,0.7173406895624398,250,0,70,90,20
1663,0.6030667296507298,0.7261347163728965,260,0,70,90,20
1664,0.6045861722949916,0.729042561168438,270,0,70,90,20
1665,0.605962392913139,0.7474974387044871,280,0,70,90,20
1666,0.6073243301794153,0.7602466802268966,290,0,70,90,20
1667,0.6094202508558136,0.757724221546864,300,0,70,90,20
1668,0.6100425800596112,0.7636069243490508,310,0,70,90,20
1669,0.6119461840445372,0.7752880734271884,320,0,70,90,20
1670,0.6130646926522246,0.7774814608280557,330,0,70,90,20
1671,0.6136752922459947,0.8046271739504218,340,0,70,90,20
1672,0.6154198247406173,0.82017610044668,350,0,70,90,20
1673,0.6188546749496409,0.8068236981920371,360,0,70,90,20
1674,0.6190004674877158,0.8232776622905345,370,0,70,90,20
1675,0.6219112538687931,0.8188020810903971,380,0,70,90,20
1676,0.6211417335363374,0.8274236691754474,390,0,70,90,20
1677,0.6225536132774592,0.9301093820605435,400,0,70,90,20
1678,0.6260343149029193,0.8438219691940286,410,0,70,90,20
1679,0.6267472736109845,0.8627832702016858,420,0,70,90,20
1680,1.171258943179218,1.171258935632883,10,1,60,100,1
1681,0.9776494123819977,0.9776494051860994,20,1,60,100,1
1682,0.8959260987027174,0.895926091245113,30,1,60,100,1
1683,0.8461851550300886,0.8461851484378393,40,1,60,100,1
1684,0.8124317315766826,0.8124317239326715,50,1,60,100,1
1685,0.783971295070331,0.7839712873206878,60,1,60,100,1
1686,0.7603190540441911,0.7603190473899553,70,1,60,100,1
1687,0.7434235206171909,0.7434235139356216,80,1,60,100,1
1688,0.7257454211817795,0.7257454147279009,90,1,60,100,1
1689,0.7156788147366989,0.7156788082333054,100,1,60,100,1
1690,0.7055701328722189,0.7055701251308701,110,1,60,100,1
1691,0.7051873854573161,0.7051873786493371,120,1,60,100,1
1692,0.6985036146333266,0.6985036066671149,130,1,60,100,1
1693,0.6975896297147459,0.6975896211746944,140,1,60,100,1
1694,0.6934075901240774,0.6934075828038232,150,1,60,100,1
1695,0.6994013332640285,0.6994013254033625,160,1,60,100,1
1696,0.6913118312054715,0.6913118232908104,170,1,60,100,1
1697,0.7029036637057046,0.7029036558555579,180,1,60,100,1
1698,0.70477619243282,0.7047761836216768,190,1,60,100,1
1699,0.7061732952833755,0.7061732846977146,200,1,60,100,1
1700,0.7078862465390652,0.7078862372816493,210,1,60,100,1
1701,0.7176366785229621,0.7176366680978326,220,1,60,100,1
1702,0.7222696309314149,0.7222696199984566,230,1,60,100,1
1703,0.732107279050316,0.7321072663157602,240,1,60,100,1
1704,0.7372611435525219,0.7372611313666413,250,1,60,100,1
1705,0.7463298498248989,0.7463298369490078,260,1,60,100,1
1706,0.7539370530256365,0.7539370391725624,270,1,60,100,1
1707,0.7599658616620815,0.7599658471280519,280,1,60,100,1
1708,0.7572348422028591,0.7572348277193878,290,1,60,100,1
1709,0.7707175514862307,0.7707175364412095,300,1,60,100,1
1710,0.7773744757965951,0.7773744602411875,310,1,60,100,1
1711,0.7878639283093872,0.7878639130614663,320,1,60,100,1
1712,0.7932317273972533,0.7932317099761103,330,1,60,100,1
1713,0.7997685954029667,0.799768580279876,340,1,60,100,1
1714,0.812466478643993,0.8124664619124526,350,1,60,100,1
1715,0.8158869603776437,0.8158869425004321,360,1,60,100,1
1716,0.8631122658736475,0.8631122508745409,370,1,60,100,1
1717,0.8441978980060779,0.8441978821960717,380,1,60,100,1
1718,0.8740565750313716,0.8740565551511487,390,1,60,100,1
1719,0.8583568722967296,0.858356852000421,400,1,60,100,1
1720,0.8524247826564333,0.8524247650317239,410,1,60,100,1
1721,0.8649462141196803,0.8649461948400797,420,1,60,100,1
1722,1.1703783056869943,1.1703782984768378,10,1,70,90,1
1723,0.9732937767307289,0.9732937697784702,20,1,70,90,1
1724,0.8880048661925853,0.8880048595765223,30,1,70,90,1
1725,0.840560322586051,0.8405603166475543,40,1,70,90,1
1726,0.8045668766727349,0.804566868839053,50,1,70,90,1
1727,0.7853768606447695,0.7853768540640038,60,1,70,90,1
1728,0.7563385921670955,0.7563385860205193,70,1,70,90,1
1729,0.7391793773347451,0.739179370982256,80,1,70,90,1
1730,0.734346491139868,0.734346484372836,90,1,70,90,1
1731,0.7184279217389142,0.7184279147156434,100,1,70,90,1
1732,0.7023979653496167,0.7023979584207659,110,1,70,90,1
1733,0.702075009615614,0.7020750032653839,120,1,70,90,1
1734,0.6972520886443492,0.697252081622547,130,1,70,90,1
1735,0.6975858428566842,0.6975858358617031,140,1,70,90,1
1736,0.6920332031760744,0.6920331941653527,150,1,70,90,1
1737,0.6956976411057746,0.6956976323758974,160,1,70,90,1
1738,0.6986936351304557,0.698693625890828,170,1,70,90,1
1739,0.6991866258722603,0.6991866169290468,180,1,70,90,1
1740,0.7007592390174775,0.7007592288009599,190,1,70,90,1
1741,0.7097636300203878,0.7097636201929608,200,1,70,90,1
1742,0.7184727130538242,0.7184727026270108,210,1,70,90,1
1743,0.7191757991389885,0.719175788334819,220,1,70,90,1
1744,0.737271431915953,0.737271418525613,230,1,70,90,1
1745,0.7800823783524458,0.780082366015326,240,1,70,90,1
1746,0.7358812002761552,0.7358811865080539,250,1,70,90,1
1747,0.7485597234006537,0.7485597084477841,260,1,70,90,1
1748,0.7583810933230181,0.7583810802135056,270,1,70,90,1
1749,0.7637009179407015,0.7637009033352888,280,1,70,90,1
1750,0.7683935871893508,0.7683935731501114,290,1,70,90,1
1751,0.7798760995229608,0.7798760852871077,300,1,70,90,1
1752,0.7871640044002431,0.7871639902535188,310,1,70,90,1
1753,0.8035104277876582,0.803510411230498,320,1,70,90,1
1754,0.8044843134082195,0.8044842958892358,330,1,70,90,1
1755,0.80790814160189,0.8079081254131568,340,1,70,90,1
1756,0.8227381270683886,0.8227381108443815,350,1,70,90,1
1757,0.8408695703137697,0.8408695547458845,360,1,70,90,1
1758,0.8430985013679224,0.8430984844595685,370,1,70,90,1
1759,0.8481703690878448,0.8481703513014109,380,1,70,90,1
1760,0.8642568383876402,0.864256820066784,390,1,70,90,1
1761,0.8875073061980001,0.8875072892662982,400,1,70,90,1
1762,0.8744494034999766,0.8744493857332128,410,1,70,90,1
1763,0.8865674086366614,0.88656739019708,420,1,70,90,1
1764,1.1619350815299356,1.1772924637128697,10,1,60,100,2
1765,0.964482303842668,0.9740435942265193,20,1,60,100,2
1766,0.8826001913780278,0.89428545579785,30,1,60,100,2
1767,0.8308775888779215,0.8409189317293919,40,1,60,100,2
1768,0.7931865212556894,0.8037021699466746,50,1,60,100,2
1769,0.7652087205263864,0.7752291505893519,60,1,60,100,2
1770,0.7414668903467954,0.7531945290358585,70,1,60,100,2
1771,0.7229505953599674,0.7363761007069405,80,1,60,100,2
1772,0.7057145172316468,0.7220025178468311,90,1,60,100,2
1773,0.6932883345882225,0.7144581712618459,100,1,60,100,2
1774,0.6840616159854512,0.7028904365560968,110,1,60,100,2
1775,0.6782706121967708,0.6979272009350033,120,1,60,100,2
1776,0.6685495230787862,0.691271612670669,130,1,60,100,2
1777,0.6663161211748839,0.6918176200016205,140,1,60,100,2
1778,0.6631698750090649,0.6909389117276247,150,1,60,100,2
1779,0.659894027550842,0.6906122406938702,160,1,60,100,2
1780,0.6585012531424173,0.6932351059054368,170,1,60,100,2
1781,0.6668136553191388,0.7157964985546776,180,1,60,100,2
1782,0.6578172779732686,0.7015084137544129,190,1,60,100,2
1783,0.6622898202965284,0.7034195439278774,200,1,60,100,2
1784,0.664895200871434,0.7148157141262176,210,1,60,100,2
1785,0.6647753524323273,0.719571621459655,220,1,60,100,2
1786,0.6695125293495475,0.7166806479130271,230,1,60,100,2
1787,0.6709209829803803,0.7246048055782611,240,1,60,100,2
1788,0.6763169937214335,0.7336234081020855,250,1,60,100,2
1789,0.6762334285757895,0.7320514579154802,260,1,60,100,2
1790,0.6876911247816887,0.7490215290212942,270,1,60,100,2
1791,0.6924230405016828,0.7580426708100443,280,1,60,100,2
1792,0.6917827413908038,0.7662704519279049,290,1,60,100,2
1793,0.6959152622862901,0.766705940806325,300,1,60,100,2
1794,0.6921098147193264,0.7671825700205233,310,1,60,100,2
1795,0.7030361424784661,0.778881422022055,320,1,60,100,2
1796,0.7028491691805152,0.782264272644421,330,1,60,100,2
1797,0.7128367937549288,0.792953714642113,340,1,60,100,2
1798,0.7210753141747456,0.8115350737551251,350,1,60,100,2
1799,0.7217053161566844,0.8072682357302862,360,1,60,100,2
1800,0.743746301140103,0.8439941816283265,370,1,60,100,2
1801,0.7317011890516515,0.8340036342376813,380,1,60,100,2
1802,0.740088340100492,0.8287678643723717,390,1,60,100,2
1803,0.7452321600112198,0.8452899614532565,400,1,60,100,2
1804,0.7441683257419495,0.846375626562938,410,1,60,100,2
1805,0.7546560893386032,0.8746936162262072,420,1,60,100,2
1806,1.1489935217406402,1.156250396248223,10,1,70,90,2
1807,0.9570162396697179,0.9664081344558374,20,1,70,90,2
1808,0.8759454004659762,0.8879698688315903,30,1,70,90,2
1809,0.8267107895638828,0.8371291664785417,40,1,70,90,2
1810,0.7908102751820606,0.8041472616830114,50,1,70,90,2
1811,0.766364001411337,0.7764156018391614,60,1,70,90,2
1812,0.7378895031275442,0.7536241421958558,70,1,70,90,2
1813,0.720899910078941,0.7339927993896915,80,1,70,90,2
1814,0.7082911940944756,0.7235337516550308,90,1,70,90,2
1815,0.6967890748206832,0.7186407544270266,100,1,70,90,2
1816,0.6830378008295717,0.7058776842785889,110,1,70,90,2
1817,0.6778954143154581,0.7012515036526227,120,1,70,90,2
1818,0.6697427458758528,0.6947589204607121,130,1,70,90,2
1819,0.6671791886562983,0.6948342471920501,140,1,70,90,2
1820,0.6640323610034502,0.7024223692126965,150,1,70,90,2
1821,0.6638657619557035,0.6979993367347043,160,1,70,90,2
1822,0.6625380721848448,0.6981260927778129,170,1,70,90,2
1823,0.6634522694271059,0.7044081269957273,180,1,70,90,2
1824,0.6637026873354342,0.7171285879864285,190,1,70,90,2
1825,0.6698021408263841,0.7263704513468973,200,1,70,90,2
1826,0.6720766496888407,0.7286595731665465,210,1,70,90,2
1827,0.6738974997052646,0.7334502840889896,220,1,70,90,2
1828,0.6782481036300978,0.7583339090520498,230,1,70,90,2
1829,0.6912762870420789,0.7447871325463178,240,1,70,90,2
1830,0.6842306070066235,0.7555519333721835,250,1,70,90,2
1831,0.6905941251544886,0.7656657413380522,260,1,70,90,2
1832,0.6954025308363581,0.770785132746637,270,1,70,90,2
1833,0.702954284040459,0.7820015501491853,280,1,70,90,2
1834,0.7041443831707279,0.7883843619391365,290,1,70,90,2
1835,0.7077905201866196,0.7946681906154519,300,1,70,90,2
1836,0.7160496645045096,0.8055420209336271,310,1,70,90,2
1837,0.7252525024087212,0.8178915217695364,320,1,70,90,2
1838,0.7251360329756833,0.8260440305762236,330,1,70,90,2
1839,0.7323761733018556,0.8366511786672995,340,1,70,90,2
1840,0.7351943246605295,0.8448045132913939,350,1,70,90,2
1841,0.7445554302416992,0.8498343613566488,360,1,70,90,2
1842,0.7508381416048104,0.8608319082149236,370,1,70,90,2
1843,0.7550211852395424,0.8728711974074047,380,1,70,90,2
1844,0.7602240582692591,0.8756736864895378,390,1,70,90,2
1845,0.7602867427474492,0.8826523838182919,400,1,70,90,2
1846,0.7647607941759194,0.8933743538564883,410,1,70,90,2
1847,0.7782091482946517,0.905762538109384,420,1,70,90,2
1848,1.15398264822702,1.1662523414052413,10,1,60,100,3
1849,0.9593969712256688,0.9749933029196358,20,1,60,100,3
1850,0.8782570246642852,0.8956779502320149,30,1,60,100,3
1851,0.8278958728454627,0.8494060240481,40,1,60,100,3
1852,0.791531542540336,0.8167085913570437,50,1,60,100,3
1853,0.7630426701103428,0.7875308041545451,60,1,60,100,3
1854,0.7394752858793474,0.7698145687844044,70,1,60,100,3
1855,0.71884229178861,0.7501084261295831,80,1,60,100,3
1856,0.703684373546088,0.7393298416888084,90,1,60,100,3
1857,0.690233029201908,0.7241997232492393,100,1,60,100,3
1858,0.6813333714501056,0.718491398023424,110,1,60,100,3
1859,0.6747525126433117,0.715607822566854,120,1,60,100,3
1860,0.6645182630133709,0.7139292639316469,130,1,60,100,3
1861,0.6616848078918507,0.7080354361184282,140,1,60,100,3
1862,0.6557028468118985,0.7063273101390207,150,1,60,100,3
1863,0.6544825923402565,0.7136719782912981,160,1,60,100,3
1864,0.6502750190819743,0.7026989644288262,170,1,60,100,3
1865,0.66149838306666,0.734678549759132,180,1,60,100,3
1866,0.6483323727873301,0.7261044624979826,190,1,60,100,3
1867,0.6513523034654539,0.7164073187608025,200,1,60,100,3
1868,0.651271532909065,0.7218071753148585,210,1,60,100,3
1869,0.6507402026494495,0.7251344410933523,220,1,60,100,3
1870,0.652383817303607,0.7279955698646332,230,1,60,100,3
1871,0.6555535254890275,0.7457527067731177,240,1,60,100,3
1872,0.657754376752312,0.7430198616497381,250,1,60,100,3
1873,0.6596235762284448,0.7737305665243043,260,1,60,100,3
1874,0.6648811257352955,0.7579740468703964,270,1,60,100,3
1875,0.6700764122050779,0.7723102154669451,280,1,60,100,3
1876,0.6659429258136257,0.7727771812194749,290,1,60,100,3
1877,0.672915615031987,0.7838344015844837,300,1,60,100,3
1878,0.671703833828917,0.7999481062500198,310,1,60,100,3
1879,0.6795627280457003,0.8067226199336139,320,1,60,100,3
1880,0.677878624550774,0.8031118763681865,330,1,60,100,3
1881,0.6874398936691127,0.8175949070639732,340,1,60,100,3
1882,0.6930147644817627,0.8312465617486109,350,1,60,100,3
1883,0.6953613090177803,0.8343178823755382,360,1,60,100,3
1884,0.7014238157811539,0.836062230437895,370,1,60,100,3
1885,0.6989290855938638,0.8452583627160674,380,1,60,100,3
1886,0.7053332028747893,0.850365555335038,390,1,60,100,3
1887,0.710496758372695,0.8644089511503622,400,1,60,100,3
1888,0.7078004927474095,0.9258255586830921,410,1,60,100,3
1889,0.7128703546065871,0.8708549236109442,420,1,60,100,3
1890,1.1431398463626967,1.1548188691146843,10,1,70,90,3
1891,0.951283467483098,0.9644341477059971,20,1,70,90,3
1892,0.8715604925720245,0.8856390554929066,30,1,70,90,3
1893,0.8225576332098543,0.8383338039208664,40,1,70,90,3
1894,0.7865703927356487,0.8044265698491998,50,1,70,90,3
1895,0.7602650043965087,0.7767448202146158,60,1,70,90,3
1896,0.7342534709213357,0.7568731475947645,70,1,70,90,3
1897,0.7159915950361003,0.7414907702904371,80,1,70,90,3
1898,0.7018616252744885,0.7313694375729304,90,1,70,90,3
1899,0.6909047388136758,0.7217733332708413,100,1,70,90,3
1900,0.677207308607366,0.7094993503629723,110,1,70,90,3
1901,0.6720849465101542,0.7117918551378778,120,1,70,90,3
1902,0.6630958442689839,0.7017794260660607,130,1,70,90,3
1903,0.658523629459066,0.699296783279888,140,1,70,90,3
